Country Name,Country Code,Indicator Name,Indicator Code,Year,WB Value
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,2005.0,0.181172484534808
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2005.0,100.0
United States,USA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2005.0,100.0
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2005.0,16.0859393728972
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2005.0,43.0236947757966
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2005.0,1.00653759559796
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2005.0,18.8890510755185
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,2005.0,67.9616789854784
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2005.0,73.1628361992086
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2005.0,7.46826036430362
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2005.0,20.072
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2005.0,2.79622943374986
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,2005.0,35848315.0
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2005.0,20626487.0
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2005.0,4.57377637891581
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2005.0,6.81205544622147
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2005.0,7.60386426886159
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2005.0,6.53101227338784
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2005.0,6.87394088992263
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2005.0,101079944.0
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,2005.0,6.95010440341789
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,2005.0,6.38626781884318
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2005.0,30849823.0
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,2005.0,6.5310395524626
United States,USA,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,2005.0,100.0
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,2005.0,96.4470419821365
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,2005.0,95.7006382644347
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2005.0,7.65755087900806
United States,USA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2005.0,0.334304179554554
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2005.0,66.047
United States,USA,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,2005.0,96.6434698203955
United States,USA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2005.0,0.0
United States,USA,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,2005.0,99.8390133333558
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,2005.0,99.69965668839
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,2005.0,0.0501378437072209
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2005.0,100.0
United States,USA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2005.0,100.0
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2005.0,73.323
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2005.0,59.255
United States,USA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2005.0,80.11
United States,USA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,2005.0,0.0
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,2005.0,0.485666603887358
United States,USA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,2005.0,1.10799639061028
United States,USA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2005.0,7.83944187157473
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2005.0,3.0427686142332
United States,USA,Urban population,SP.URB.TOTL,2005.0,236200507.0
United States,USA,Rural population,SP.RUR.TOTL,2005.0,59316092.0
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2005.0,4.41661523045571
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2005.0,3.10611366095246
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2005.0,15221828.0
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2005.0,3.58357021336803
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2005.0,5.95135045766811
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2005.0,7.58772482318883
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2005.0,6.91605742389377
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2005.0,6.56645621096238
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,2005.0,199544371.0
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2005.0,98464426.0
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,2005.0,6.81382151372785
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,2005.0,60123913.0
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2005.0,29274090.0
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2005.0,64.808
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2005.0,67.893
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2005.0,71.755
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2005.0,58.195
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2005.0,73.972
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005.0,2.53411070718666
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,2005.0,22.2987436801534
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2005.0,52649.5713054684
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005.0,44123.3996470026
United States,USA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2005.0,44.220561764174
United States,USA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2005.0,11.7498844838268
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2006.0,23.8072128062595
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2006.0,403865000000.0
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2006.0,1036990000000.0
United States,USA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2006.0,1.01941195189925
United States,USA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2006.0,32.0498269028631
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2006.0,3.52056099629305
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2006.0,3.7372185207955
United States,USA,Urban population growth (annual %),SP.URB.GROW,2006.0,1.17796815968651
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2006.0,2.10271741493178
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2006.0,12.1840000918956
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2006.0,13.928696698828
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2006.0,4.50929679422693
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2006.0,6.840581245596
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2006.0,7.68435752013481
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,2006.0,6.77955840162323
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,2006.0,7.41854571042869
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,2006.0,68.8109589418147
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,2006.0,7.55266237532897
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,2006.0,6.76369235467172
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,2006.0,20.7627190897353
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,2006.0,6.88655518385075
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2006.0,46301.9876485519
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2006.0,46301.9876485519
United States,USA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,2006.0,0.362078957645861
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,2006.0,1.15949044831676
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,2006.0,1.27349347631125
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2006.0,1025967000000.0
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2006.0,16.3341710720166
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2006.0,2.46044755035212
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2006.0,21.3095893238816
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2006.0,80.099
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2006.0,0.108670280303657
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2006.0,2.44918596991753
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2006.0,2.61478542000567
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2006.0,10.42632196845
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2006.0,3.25963316359498
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2006.0,5.91712597289492
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2006.0,7.70894130822275
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,2006.0,7.2335633477267
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,2006.0,7.16632626563174
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,2006.0,67.6574968223962
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,2006.0,66.5125537186899
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,2006.0,7.11247155121283
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,2006.0,20.1585030857082
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,2006.0,19.5587495824821
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2006.0,60676.565569186
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2006.0,53596.3152372
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2006.0,100.0
United States,USA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2006.0,100.0
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2006.0,15.8530697138895
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2006.0,44.0055464078343
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2006.0,1.15490988341257
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2006.0,18.8508182335413
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,2006.0,66.7952632137243
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2006.0,78.7160112066687
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2006.0,7.19308934376929
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2006.0,19.901
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2006.0,2.75458485922956
